개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3520000,3520000-202-2003-00002,2003-02-26,폐업,2022-07-11,"2,616.90",406-838,21954,태영화산석사우나,공동탕업,I,자가,7,2,,N,2025-12-15 16:15:28,인천광역시 연수구 비류대로 184 (옥련동),N,7,0,5,0,폐업,02,,03,0,공동탕업,0328333787,,,,169394.908694819    ,436249.819505604    ,인천광역시 연수구 옥련동 284-3 외 10필지 ,2022-07-11 14:41:27
3520000,3520000-202-2000-00002,2000-12-16,영업/정상,,981.25,406-816,21928,세경 스포츠 사우나,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 새말로 134, 지하 1층 (연수동, 세경상가)",N,0,0,0,0,영업,01,,01,0,공동탕업,0328197433,,,,171894.887277411    ,434988.70050325     ,인천광역시 연수구 연수동 578-1 세경상가 지하 1층 3동 ,2024-02-07 13:26:32
3520000,3520000-202-2003-00004,2003-05-02,폐업,2004-09-16,854.81,406-819,,우성사우나,공동탕업,I,임대,,1,,N,2025-12-15 16:15:28,,Y,,1,,,폐업,02,,03,2,공동탕업,0328116100,,,,172046.025602008    ,434468.611547525    ,인천광역시 연수구 연수동 634 우성(아)상가 지하035호 ,2003-08-29 00:00:00
3520000,3520000-202-2003-00005,2003-10-09,폐업,2008-04-28,629.27,406-834,,송도사우나,공동탕업,I,자가,5,1,,N,2025-12-15 16:15:28,,N,,1,,1,폐업,02,,03,2,공동탕업,0328345177,,,,169411.481720121    ,435776.061553957    ,인천광역시 연수구 옥련동 348-77 지하1층. 지상1층 ,2007-10-30 10:10:16
3520000,3520000-202-2003-00006,2003-10-11,폐업,2008-11-06,"2,519.60",406-120,,용담테마사우나,공동탕업,I,임대,3,1,,N,2025-12-15 16:15:28,,N,,1,,1,폐업,02,,03,2,공동탕업,0328136030,,,,170681.89889168     ,435649.139531741    ,인천광역시 연수구 청학동 451 시대(아)상가 지하1층 ,2008-11-05 17:25:57
3520000,3520000-202-1995-00002,1995-03-21,폐업,2002-07-02,553.36,406-838,,봉삼 목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328331508,,,,167986.38           ,436186.272666667    ,"인천광역시 연수구 옥련동 194-16 (3층 여탕, 4층 남탕) ",2002-07-02 00:00:00
3520000,3520000-202-1995-00003,1995-05-06,폐업,2003-08-20,727.13,406-834,,송도쇼핑 대중목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328656944,,,,169411.481720121    ,435776.061553957    ,"인천광역시 연수구 옥련동 348-77 (지하 남탕, 지상1 여탕) ",2001-09-13 00:00:00
3520000,3520000-202-1995-00004,1995-07-15,폐업,2012-12-03,148.84,406-828,,청수 목욕탕,공동탕업,I,자가,3,1,,N,2025-12-15 16:15:28,,N,2,0,1,0,폐업,02,,03,0,공동탕업,0328343947,,,,170421.077031381    ,436332.573096934    ,인천광역시 연수구 청학동 533-5 ,2008-11-20 10:51:22
3520000,3520000-202-1995-00006,1995-06-29,폐업,2008-03-24,487.63,406-800,,장원해수 목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,0328333820,,,,169516.009455693    ,434615.802301221    ,"인천광역시 연수구 동춘동 814-1 (1동) 지하1층 남탕, 지상3층 여탕 ",2006-02-13 00:00:00
3520000,3520000-202-1982-00001,1982-12-06,폐업,2003-07-18,.00,406-834,,송도 목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,,,,,169481.104784153    ,435834.922265195    ,인천광역시 연수구 옥련동 347-1 ,2003-07-10 00:00:00
3520000,3520000-202-1984-00001,1984-10-29,폐업,2022-04-04,330.00,406-828,21903,청학 목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,인천광역시 연수구 청학로5번길 16-8 (청학동),N,0,0,0,0,폐업,02,,03,0,공동탕업,0328321975,,,,170092.086217319    ,436241.284906113    ,인천광역시 연수구 청학동 525-11 ,2022-04-04 15:35:54
3520000,3520000-202-1985-00001,1985-10-30,폐업,2004-12-01,343.80,406-130,,청량솔 한증막,한증막업,I,,2,1,,N,2025-12-15 16:15:28,,Y,1,,,,폐업,02,,03,1,한증막업,0328322149,,,,,,인천광역시 연수구 동춘동 782 1통2반 (1동) ,2003-12-10 00:00:00
3520000,3520000-202-1987-00001,1987-10-15,폐업,2025-09-19,129.20,406-130,21944,라마다송도사우나,한증막업,I,,0,0,,N,2025-12-15 16:15:28,인천광역시 연수구 능허대로267번길 29 (동춘동),Y,0,0,0,0,폐업,02,,03,0,한증막업,,,,,169429.055698777    ,434734.120798406    ,"인천광역시 연수구 동춘동 812 , 812-1~3 ",2025-09-19 15:14:02
3520000,3520000-202-1994-00001,1994-07-09,폐업,2002-07-29,501.00,406-090,,송암탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328150401,,,,173495.42095172     ,435734.678413769    ,"인천광역시 연수구 선학동 357-1 (4, 5층) ",2003-01-09 00:00:00
3520000,3520000-202-2026-00001,2026-04-14,영업/정상,,266.84,406-081,21995,샤머니짐 송도점,목욕장업 기타,I,임대,0,0,0,N,2026-04-15 22:58:06,"인천광역시 연수구 컨벤시아대로 81, 드림시티 지상7층 703-1호 (송도동)",Y,,,,,영업,01,0,01,2,목욕장업 기타,,,,,168950.36271031     ,432597.078074858    ,인천광역시 연수구 송도동 3-2 드림시티 703-1호,2026-04-14 10:17:26
3520000,3520000-202-2001-00005,2001-12-19,폐업,2002-10-31,"1,650.00",406-090,,25시보석불가마사우나,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328121130,,,,173383.493477295    ,435919.616344878    ,인천광역시 연수구 선학동 352 뉴서울(아)상가 B1 ,2002-11-02 00:00:00
3520000,3520000-202-2004-00002,2004-05-13,폐업,2012-01-13,"2,278.40",406-831,,솔라스파 사우나,공동탕업,I,임대,0,0,,N,2025-12-15 16:15:28,,Y,9,0,7,0,폐업,02,,03,2,공동탕업,0328214800,,,,171219.186363769    ,434738.827797912    ,"인천광역시 연수구 청학동 503-4 이리옴프라자 7,8,9층  (청능대로 93) ",2011-02-28 15:55:07
3520000,3520000-202-2004-00003,2004-09-30,폐업,2006-12-07,212.56,406-833,,뷰티클럽,공동탕업,I,임대,,,,N,2025-12-15 16:15:28,,N,5,,5,,폐업,02,,03,,공동탕업,0328318852,,,,169634.603825117    ,436196.720256396    ,인천광역시 연수구 옥련동 307-1 ,2005-09-12 00:00:00
3520000,3520000-202-2005-00001,2005-04-20,폐업,2019-01-31,"4,097.10",406-818,21927,잠보휘트니스사우나,공동탕업,I,자가,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 벚꽃로 114, 701호, 801호 (연수동, 두손브렛슬 )",Y,8,0,8,0,폐업,02,,03,10,공동탕업,0328115793,,,,171434.692415713    ,435045.526165238    ,"인천광역시 연수구 연수동 592 두손브렛슬 , 701호 801호 ",2019-01-31 11:09:03
3520000,3520000-202-2005-00002,2005-12-15,폐업,2020-12-21,"1,456.97",406-810,21913,천지연사우나,공동탕업,I,임대,8,2,,N,2025-12-15 16:15:28,"인천광역시 연수구 비류대로433번길 11, 4, 5층 (연수동)",Y,5,0,4,0,폐업,02,,03,2,공동탕업,0328189477,,,,171844.010874814    ,435917.52432117     ,"인천광역시 연수구 연수동 507-7 외5필지(507-20~24), 4층 5층 ",2020-12-21 14:48:16
3520000,3520000-202-2006-00003,2006-12-18,폐업,2021-09-27,788.47,406-819,21931,우성사우나,공동탕업,I,자가,0,0,,Y,2025-12-15 16:15:28,"인천광역시 연수구 원인재로 180 (연수동, 우성아파트 상가 지하층 35호)",N,0,0,0,0,폐업,02,,03,0,공동탕업,0328110646,,,,172046.025602008    ,434468.611547525    ,인천광역시 연수구 연수동 634 ,2021-09-27 15:40:09
3520000,3520000-202-2009-00002,2009-08-12,폐업,2011-06-10,415.27,406-081,,쉐라톤휘트니스,공동탕업,I,,23,3,,N,2025-12-15 16:15:28,,Y,6,,6,,폐업,02,,03,2,공동탕업,0328351332,,,,168527.626092719    ,432075.974453078    ,인천광역시 연수구 송도동 6-9 지상6층 ,2011-02-23 10:55:10
3520000,3520000-202-2010-00001,2010-12-21,폐업,2017-12-19,510.00,406-833,21939,송도여성사우나,공동탕업+찜질시설서비스영업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 비류대로 208, 지상 5층 (옥련동)",N,5,0,5,0,폐업,02,,03,1,공동탕업+찜질시설서비스영업,0328310719,,,,169634.603825117    ,436196.720256396    ,인천광역시 연수구 옥련동 307-1 지상5층 ,2017-12-19 10:34:01
3520000,3520000-202-2011-00001,2011-06-10,폐업,2011-07-19,415.27,406-081,,쉐라톤휘트니스,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,Y,6,,6,,폐업,02,,03,2,공동탕업,0328351000,,,,168527.626092719    ,432075.974453078    ,인천광역시 연수구 송도동 6-9 쉐라톤인천호텔내 지상6층 ,2011-06-10 11:44:32
3520000,3520000-202-2011-00003,2011-10-31,폐업,2019-05-01,656.90,406-130,21974,해든자리여성사우나,공동탕업+찜질시설서비스영업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 원인재로 124 (동춘동, 한양APT상가지하1층 B30,B13호)",Y,0,1,0,1,폐업,02,,03,1,공동탕업+찜질시설서비스영업,0328121253,,,,171663.445719425    ,434052.955550005    ,"인천광역시 연수구 동춘동 925 한양APT상가지하1층 B30,B13호 ",2019-05-01 16:35:49
3520000,3520000-202-2018-00002,2018-06-11,폐업,2021-07-09,"3,153.77",406-130,,연수스프링스파,목욕장업 기타,I,임대,0,0,0,Y,2025-12-15 16:15:28,인천광역시 연수구 청능대로 44 (동춘동),Y,3,1,1,1,폐업,02,0,03,2,목욕장업 기타,0328182234,,,,170836.881300916    ,435014.909889005    ,인천광역시 연수구 동춘동 52-1 ,2021-07-09 14:28:05
3520000,3520000-202-2019-00004,2019-09-02,폐업,2024-05-14,"1,063.64",406-831,21926,스파렉스 대중사우나,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"인천광역시 연수구 먼우금로 189, 소망글로벌 801호 (청학동)",N,,,,,폐업,02,0,03,0,공동탕업,0328167775,,,,171236.347169683    ,434773.547290722    ,인천광역시 연수구 청학동 503-3 소망글로벌 801호,2024-05-16 08:59:44
3520000,3520000-202-1996-00001,1996-12-10,폐업,2004-08-19,354.70,406-110,,연수대중목욕탕,공동탕업,I,,2,1,,N,2025-12-15 16:15:28,,N,2,1,,,폐업,02,,03,2,공동탕업,0328195607,,,,171827.413566827    ,435941.999095672    ,"인천광역시 연수구 연수동 507-25 , 26(남탕 2층, 여탕 1층,지층) ",2003-09-23 00:00:00
3520000,3520000-202-1996-00003,1996-12-10,폐업,2001-06-08,740.50,406-130,,연수 암반 해수대중탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328173222,,,,170840.910015966    ,434066.85033732     ,"인천광역시 연수구 동춘동 936-1 , 2 (지하층) ",2001-09-13 00:00:00
3520000,3520000-202-1997-00001,1997-11-01,폐업,2003-08-01,842.92,406-050,,송인 맥반석 대중탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328328889,,,,169556.716365365    ,436213.11517271     ,"인천광역시 연수구 옥련동 305-3 , 305-6, 307-9(지하1층 남탕, 여탕) ",2002-12-18 00:00:00
3520000,3520000-202-1997-00002,1997-08-23,폐업,2006-08-10,632.83,406-808,,선학대중탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,0328185253,,,,173199.757292038    ,436152.459684187    ,인천광역시 연수구 선학동 403-32 (2~3층) ,2006-02-13 00:00:00
3520000,3520000-202-1997-00003,1997-01-31,폐업,2004-05-28,609.12,406-810,,선경 목욕탕,공동탕업,I,,4,1,,N,2025-12-15 16:15:28,,N,3,,2,,폐업,02,,03,,공동탕업,0328166770,,,,171844.010874814    ,435917.52432117     ,"인천광역시 연수구 연수동 507-7 (1동) (여2층, 남3층) ",2004-01-28 00:00:00
3520000,3520000-202-1997-00004,1997-07-14,폐업,2021-06-16,815.30,406-802,21972,대광해수사우나,공동탕업,I,임대,6,2,,N,2025-12-15 16:15:28,"인천광역시 연수구 먼우금로 92, 지하1층 (동춘동, 대광빌딩)",Y,0,1,0,1,폐업,02,,03,2,공동탕업,0328184040,,,,170748.365291365    ,433929.58730404     ,인천광역시 연수구 동춘동 937-9 대광빌딩 지하1 ,2021-06-16 10:58:24
3520000,3520000-202-1998-00001,1998-10-02,폐업,2004-08-20,556.41,406-835,,로얄 대중탕,공동탕업,I,임대,6,1,,N,2025-12-15 16:15:28,,Y,6,,5,,폐업,02,,03,6,공동탕업,0328336415,,,,168756.783009892    ,435896.489732721    ,인천광역시 연수구 옥련동 462-19 (5~6층) ,2003-11-11 00:00:00
3520000,3520000-202-1998-00002,1998-02-02,폐업,2004-02-20,548.80,406-831,,티파니 목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328197800,,,,171194.926809716    ,435003.675106629    ,"인천광역시 연수구 청학동 500 (7층 여탕, 8층 남탕) ",2001-09-13 00:00:00
3520000,3520000-202-2000-00001,2000-10-12,폐업,2003-05-02,"1,255.00",406-819,,연수 진흙 사우나,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0323213374,,,,172046.025602008    ,434468.611547525    ,인천광역시 연수구 연수동 634 우성A 상가 지층 035호(2동) (지하1층) ,2002-12-04 00:00:00
3520000,3520000-202-2001-00003,2001-10-24,폐업,2010-05-03,656.93,406-130,,한양여성전용대중탕,공동탕업,I,,3,1,,N,2025-12-15 16:15:28,,Y,0,1,0,1,폐업,02,,03,1,공동탕업,0328143591,,,,171663.445719425    ,434052.955550005    ,"인천광역시 연수구 동춘동 925 한양상가 B13, B30호 ",2010-02-09 16:26:02
3520000,3520000-202-2001-00004,2001-12-04,폐업,2002-10-31,"3,300.00",406-831,,스파렉스,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,,,,,171219.186363769    ,434738.827797912    ,인천광역시 연수구 청학동 503-4 두손빌딩 ,2002-11-02 00:00:00
3520000,3520000-202-2002-00001,2002-04-30,폐업,2006-07-26,"2,545.81",406-818,,스카이불사우나,공동탕업,I,자가,6,1,,N,2025-12-15 16:15:28,,Y,5,,2,,폐업,02,,03,2,공동탕업,0328111117,,,,171608.363944966    ,434929.808442319    ,인천광역시 연수구 연수동 593-5 2~5층 ,2006-03-31 00:00:00
3520000,3520000-202-2002-00002,2002-08-09,폐업,2004-02-09,553.36,406-838,,봉삼대중탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0328331508,,,,168451.006075452    ,435773.001461363    ,인천광역시 연수구 옥련동 194-6 ,2003-08-05 00:00:00
3520000,3520000-202-2003-00001,2003-01-21,폐업,2016-02-29,"1,506.18",406-838,21948,태평양24시불가마,공동탕업,I,,0,2,,N,2025-12-15 16:15:28,"인천광역시 연수구 비류대로 170, 지하 1층 B01, B02호 (옥련동, 옥련메디칼 )",N,0,2,0,1,폐업,02,,03,0,공동탕업,0328310241,,,,169255.540425381    ,436291.041489376    ,"인천광역시 연수구 옥련동 266-8 옥련메디칼 지층 B01호, B02호 ",2014-07-07 17:32:18
3520000,3520000-202-2001-00001,2001-07-12,영업/정상,,924.00,406-050,21957,송도 하와이 목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 능허대로79번길 30, 지하 1층 (옥련동, 럭키송도아파트상가)",N,0,0,0,0,영업,01,,01,0,공동탕업,0327105700,,,,168308.896349869    ,435878.031661119    ,인천광역시 연수구 옥련동 626 럭키송도아파트상가 지하 1층 ,2021-04-08 10:33:19
3520000,3520000-202-2001-00002,2001-08-22,영업/정상,,778.89,406-802,21972,백두산 랜드,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 앵고개로 250, 2동 (동춘동)",N,0,0,0,0,영업,01,,01,0,공동탕업,0328182601,,,,170840.910015966    ,434066.85033732     ,"인천광역시 연수구 동춘동 936-1 ~2, 2동 ",2019-03-28 16:49:35
3520000,3520000-202-2004-00001,2004-04-22,영업/정상,,"1,453.34",406-130,21945,진부령 한증막,공동탕업,I,자가,2,0,,N,2025-12-15 16:15:28,인천광역시 연수구 청량로97번길 41 (동춘동),N,2,0,1,0,영업,01,,01,1,공동탕업,0328331444,,,,169358.747713862    ,434862.347586362    ,인천광역시 연수구 동춘동 820-1 ,2021-07-19 13:22:14
3520000,3520000-202-2004-00004,2004-10-29,영업/정상,,"2,122.90",406-705,21910,선학스파24시불한증막사우나,공동탕업,I,자가,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 선학로 101, 지하 1층 101호 (선학동, 뉴서울아파트상가동 )",Y,0,0,0,0,영업,01,,01,2,공동탕업,0328152288,,,,173383.493477295    ,435919.616344878    ,"인천광역시 연수구 선학동 352 뉴서울아파트상가동 , 지하 1층 101호",2019-09-05 09:26:53
3520000,3520000-202-2006-00001,2006-04-17,영업/정상,,409.78,406-835,21946,금강약돌,찜질시설서비스영업,I,자가,2,1,,N,2025-12-15 16:15:28,"인천광역시 연수구 능허대로165번길 13, 1층 (옥련동)",Y,1,0,1,0,영업,01,,01,0,찜질시설서비스영업,0328313377,,,,168731.286964325    ,435461.421806288    ,인천광역시 연수구 옥련동 510-5 지상 1층 ,2020-12-21 09:25:58
3520000,3520000-202-2006-00002,2006-09-18,영업/정상,,"3,322.86",406-081,21995,블루오션,공동탕업,I,임대,8,3,,N,2025-12-15 16:15:28,"인천광역시 연수구 컨벤시아대로 81, 6층 601호 (송도동, 드림시티 )",Y,6,0,6,0,영업,01,,01,2,공동탕업,0328516900,,,,168950.36271031     ,432597.078074858    ,인천광역시 연수구 송도동 3-2 드림시티 601호,2023-02-21 11:36:32
3520000,3520000-202-2009-00001,2009-07-28,영업/정상,,463.22,406-081,22004,오라카이 송도파크호텔 사우나,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 테크노파크로 151, 지상4층 (송도동)",N,0,0,0,0,영업,01,,01,0,공동탕업,0322107000,,,,168130.017685932    ,431847.4955607      ,인천광역시 연수구 송도동 93-1 지상4층 ,2025-03-19 16:04:38
3520000,3520000-202-2011-00002,2011-07-20,영업/정상,,415.27,406-081,21998,쉐라톤휘트니스,공동탕업,I,자가,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 컨벤시아대로 153, 지상 6층 (송도동, 쉐라톤인천호텔 내)",N,6,0,6,0,영업,01,,01,2,공동탕업,0328351000,,,,168527.626092719    ,432075.974453078    ,인천광역시 연수구 송도동 6-9 쉐라톤인천호텔 내 지상 6층 ,2025-12-12 17:23:38
3520000,3520000-202-2014-00001,2014-03-25,영업/정상,,870.20,406-081,21997,(주)퍼스트웰니스,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,"인천광역시 연수구 해돋이로 107 (송도동, 퍼스트월드 G동 128호(지상2층))",Y,0,0,0,0,영업,01,,01,8,공동탕업,0328357000,,,,168780.099913799    ,432168.287166052    ,인천광역시 연수구 송도동 4-1 ,2021-01-22 11:11:50
3520000,3520000-202-2018-00001,2018-01-03,영업/정상,,"1,506.18",406-838,21948,태평양사우나,공동탕업,I,,0,0,0,N,2026-01-07 22:57:32,"인천광역시 연수구 비류대로 170, 지하 1층B01호, 지하2층 B02호 (옥련동)",Y,0,2,0,1,영업,01,0,01,2,공동탕업,07074628000,,,,169267.352680461    ,436307.985720984    ,"인천광역시 연수구 옥련동 265-8 지하 1층B01호, 지하2층 B02호 ",2026-01-06 09:54:51
3520000,3520000-202-2019-00001,2019-05-01,영업/정상,,544.51,406-835,21943,무릉도원,공동탕업+찜질시설서비스영업,I,,0,0,0,Y,2025-12-15 16:15:28,"인천광역시 연수구 청량로102번길 34, 지하1층, 지상1층 (옥련동)",N,0,0,0,0,영업,01,0,01,0,공동탕업+찜질시설서비스영업,0328347772,,,,169651.561207982    ,435108.654812386    ,인천광역시 연수구 옥련동 590-4 ,2025-12-03 09:47:47
3520000,3520000-202-2019-00002,2019-07-05,영업/정상,,656.93,406-777,21974,해든자리 여성사우나 불 한증막,공동탕업+찜질시설서비스영업,I,,0,0,0,N,2025-12-15 16:15:28,"인천광역시 연수구 원인재로 124, 상가동 B13,B30호 (동춘동, 한양1차아파트)",N,,,,,영업,01,0,01,0,공동탕업+찜질시설서비스영업,0328221253,,,,171663.445719425    ,434052.955550005    ,인천광역시 연수구 동춘동 925 한양1차아파트 ,2024-07-22 10:36:37
3520000,3520000-202-2019-00003,2019-07-26,영업/정상,,274.50,406-831,21926,하이엔드 휘트니스 연수,목욕장업 기타,I,,0,0,0,N,2025-12-15 16:15:28,"인천광역시 연수구 청능대로 93, 이리옴프라자 7층 702호 (청학동)",N,0,0,0,0,영업,01,0,01,2,목욕장업 기타,0328223396,,,,171219.186363769    ,434738.827797912    ,인천광역시 연수구 청학동 503-4 이리옴프라자 7층 702호 ,2024-04-30 16:46:16
3520000,3520000-202-2022-00001,2022-07-01,영업/정상,,"2,214.34",406-081,22009,송해온,공동탕업+찜질시설서비스영업,I,,0,0,0,N,2025-12-15 16:15:28,"인천광역시 연수구 인천타워대로197번길 16, 지1층 B102호 (송도동)",Y,0,0,0,0,영업,01,0,01,119,공동탕업+찜질시설서비스영업,0328315988,,,,167630.628037892    ,431952.05649671     ,인천광역시 연수구 송도동 96 B102호,2024-07-08 16:49:36
3520000,3520000-202-2022-00002,2022-10-31,영업/정상,,179.40,406-081,21998,세신샵 노블,목욕장업 기타,U,,0,0,0,N,2026-04-24 03:03:03,"인천광역시 연수구 하모니로 158, 송도타임스페이스 B동 302호 (송도동)",N,,,,,영업,01,5,01,5,목욕장업 기타,0328323040,,,,168216.577756851    ,431393.9120421      ,인천광역시 연수구 송도동 8-21 송도타임스페이스 ,2026-04-23 11:18:47
